date,sample_split_main,sample_split_robust,ret_1d,ewma_vol,cvar_95_60d,p_regime_0,p_regime_1,p_regime_2,regime,target_exposure,strategy_exposure,benchmark_return,strategy_return,benchmark_cum,strategy_cum,target_exposure_alt,strategy_exposure_alt,strategy_return_alt,strategy_cum_alt
2021-01-22,test,test,-0.0106075438800713,0.0115217069172253,-0.0210117215974676,0.4005924764928565,0.0078888305040114,0.5915186930031319,2,0.75,0.75,-0.0106075438800713,-0.007955657910053475,0.9922461117821115,0.9952653017098515,0.5,0.5,-0.00530377194003565,0.9982936783783722
2021-01-25,test,test,-0.0174603053980165,0.011961458203111,-0.0219401064809192,0.1088177283385365,0.0179955398870026,0.8731867317744609,2,0.75,0.75,-0.0174603053980165,-0.013095229048512375,0.9750715643821404,0.9823170398826812,0.5,0.5,-0.00873015269900825,0.989616354421449
2021-01-26,test,test,0.0085234719224527,0.0117834998120616,-0.0219401064809192,0.1595554792295273,0.0143158395840451,0.8261286811864277,2,0.75,0.75,0.0085234719224527,0.006392603941839525,0.9834180795967381,0.9886167178839669,0.5,0.5,0.00426173596122635,0.9938428377078912
2021-01-27,test,test,-0.0141869295205548,0.0119413547767779,-0.0219401064809192,0.0725975363222684,0.0179983520103725,0.9094041116673592,2,0.75,0.75,-0.0141869295205548,-0.0106401971404161,0.9695648960322443,0.9781534056774341,0.5,0.5,-0.0070934647602774,0.9868179932604985
2021-01-28,test,test,0.0101107979012053,0.0118395055100508,-0.0219401064809192,0.0993725743316388,0.0158652483844678,0.8847621772838932,2,0.75,0.75,0.0101107979012053,0.007583098425903975,0.979417696649975,0.9855990340155515,0.5,0.5,0.00505539895060265,0.991819383267229
2021-01-29,test,test,-0.0223081271348153,0.0127130881163845,-0.0236863025500139,0.0058168454887498,0.0350460877700797,0.9591370667411704,2,0.75,0.75,-0.0223081271348153,-0.016731095351111475,0.957810624867593,0.9692460656078056,0.5,0.5,-0.01115406356740765,0.9808180357427938
2021-02-01,test,test,0.0052328455389059,0.0123922642496722,-0.0236863025500139,0.0374357869186296,0.022547539248526,0.9400166738328444,2,0.75,0.75,0.0052328455389059,0.003924634154179425,0.9628358365343023,0.9730574761244553,0.5,0.5,0.00261642276945295,0.9833876304914231
2021-02-02,test,test,0.0193921546442005,0.012919654025722,-0.0236863025500139,0.012547530553534,0.0339104711482353,0.9535419982982304,2,0.75,0.75,0.0193921546442005,0.014544115983150375,0.9816895138541475,0.9873131537371626,0.5,0.5,0.00969607732210025,0.9929690088217129
2021-02-03,test,test,0.0077551211449654,0.0126692906973547,-0.0236863025500139,0.041243335762629,0.0234841770655875,0.9352724871717834,2,0.75,0.75,0.0077551211449654,0.00581634085872405,0.9893322317585124,0.9930724363125976,0.5,0.5,0.0038775605724827,0.9968267808387339
2021-02-04,test,test,0.0136100733201,0.0127276988067107,-0.0236863025500139,0.0412342160560308,0.0233644940077471,0.935401289936222,2,0.75,0.75,0.0136100733201,0.010207554990075,1.0028891621122402,1.0032611904823678,0.5,0.5,0.00680503666005,1.0036333568588807
